Country,DateTime,CarbonIntensity,UpdatedAt,CreatedAt,EmissionFactorType,IsEstimated,EstimationMethod
US-CAL-TIDC,2023-06-20T11:00:00.000Z,398,2023-06-20T11:53:09.688Z,2023-06-17T11:57:42.203Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAL-TIDC,2023-06-20T12:00:00.000Z,408,2023-06-20T11:52:54.295Z,2023-06-17T12:56:11.098Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAL-TIDC,2023-06-20T13:00:00.000Z,402,2023-06-20T13:00:39.941Z,2023-06-17T13:53:32.858Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-19T14:00:00.000Z,785,2023-06-20T07:54:00.718Z,2023-06-16T14:57:25.311Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-19T15:00:00.000Z,800,2023-06-20T07:54:16.757Z,2023-06-16T15:56:16.657Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-19T16:00:00.000Z,810,2023-06-20T07:54:16.757Z,2023-06-16T16:53:54.812Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-19T17:00:00.000Z,819,2023-06-20T07:54:00.718Z,2023-06-16T17:55:45.065Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-19T18:00:00.000Z,814,2023-06-20T07:54:16.757Z,2023-06-16T18:53:05.927Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-19T19:00:00.000Z,814,2023-06-20T07:54:00.718Z,2023-06-16T19:58:41.526Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-19T20:00:00.000Z,811,2023-06-20T07:54:00.718Z,2023-06-16T20:58:13.837Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-19T21:00:00.000Z,813,2023-06-20T07:54:16.757Z,2023-06-16T21:53:27.933Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-19T22:00:00.000Z,823,2023-06-20T07:54:16.757Z,2023-06-16T22:53:24.172Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-19T23:00:00.000Z,840,2023-06-20T07:54:00.718Z,2023-06-16T23:57:19.971Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-20T00:00:00.000Z,847,2023-06-20T07:54:16.757Z,2023-06-17T00:53:45.298Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-20T01:00:00.000Z,853,2023-06-20T07:54:16.757Z,2023-06-17T02:01:51.034Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-20T02:00:00.000Z,848,2023-06-20T07:54:20.738Z,2023-06-17T02:54:18.301Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-20T03:00:00.000Z,828,2023-06-20T07:54:00.718Z,2023-06-17T03:55:30.499Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-20T04:00:00.000Z,807,2023-06-20T07:54:20.738Z,2023-06-17T04:52:43.569Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-20T05:00:00.000Z,789,2023-06-20T07:54:16.757Z,2023-06-17T05:58:25.021Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-20T06:00:00.000Z,777,2023-06-20T07:54:00.718Z,2023-06-17T06:57:26.142Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-20T07:00:00.000Z,770,2023-06-20T07:54:00.718Z,2023-06-17T07:54:53.755Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-20T08:00:00.000Z,769,2023-06-20T07:54:16.757Z,2023-06-17T09:03:33.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-20T09:00:00.000Z,772,2023-06-20T08:57:22.021Z,2023-06-17T09:57:39.820Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-20T10:00:00.000Z,785,2023-06-20T09:56:24.113Z,2023-06-17T10:58:22.966Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-20T11:00:00.000Z,782,2023-06-20T10:53:13.090Z,2023-06-17T11:57:42.203Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-20T12:00:00.000Z,777,2023-06-20T11:53:09.531Z,2023-06-17T12:56:10.913Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SC,2023-06-20T13:00:00.000Z,778,2023-06-20T12:59:59.535Z,2023-06-17T13:53:36.940Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-19T14:00:00.000Z,381,2023-06-20T07:54:16.757Z,2023-06-16T14:57:20.237Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-19T15:00:00.000Z,380,2023-06-20T07:54:00.718Z,2023-06-16T15:56:16.657Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-19T16:00:00.000Z,383,2023-06-20T07:54:20.738Z,2023-06-16T16:53:54.812Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-19T17:00:00.000Z,389,2023-06-20T07:54:16.757Z,2023-06-16T17:55:25.504Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-19T18:00:00.000Z,393,2023-06-20T07:54:16.757Z,2023-06-16T18:53:05.927Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-19T19:00:00.000Z,406,2023-06-20T07:54:00.718Z,2023-06-16T19:58:20.546Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-19T20:00:00.000Z,422,2023-06-20T07:54:00.718Z,2023-06-16T20:58:13.837Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-19T21:00:00.000Z,436,2023-06-20T07:54:00.718Z,2023-06-16T21:53:32.921Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-19T22:00:00.000Z,452,2023-06-20T07:54:00.718Z,2023-06-16T22:53:48.240Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-19T23:00:00.000Z,474,2023-06-20T07:54:00.718Z,2023-06-16T23:57:19.971Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-20T00:00:00.000Z,468,2023-06-20T07:54:16.757Z,2023-06-17T00:53:39.259Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-20T01:00:00.000Z,463,2023-06-20T07:54:16.757Z,2023-06-17T02:01:51.034Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-20T02:00:00.000Z,457,2023-06-20T07:54:20.738Z,2023-06-17T02:54:19.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-20T03:00:00.000Z,449,2023-06-20T07:54:16.757Z,2023-06-17T03:55:30.499Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-20T04:00:00.000Z,447,2023-06-20T07:54:16.757Z,2023-06-17T04:52:43.569Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-20T05:00:00.000Z,453,2023-06-20T07:54:16.757Z,2023-06-17T05:58:25.021Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-20T06:00:00.000Z,453,2023-06-20T07:54:16.757Z,2023-06-17T06:57:26.142Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-20T07:00:00.000Z,452,2023-06-20T07:54:16.757Z,2023-06-17T07:54:53.755Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-20T08:00:00.000Z,454,2023-06-20T07:54:16.757Z,2023-06-17T09:08:14.033Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-20T09:00:00.000Z,456,2023-06-20T08:57:22.021Z,2023-06-17T09:57:25.570Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-20T10:00:00.000Z,458,2023-06-20T09:56:17.527Z,2023-06-17T10:58:40.014Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-20T11:00:00.000Z,433,2023-06-20T11:53:09.531Z,2023-06-17T11:57:42.203Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-20T12:00:00.000Z,400,2023-06-20T11:52:54.295Z,2023-06-17T12:56:10.913Z,lifecycle,True,TIME_SLICER_AVERAGE
US-CAR-SCEG,2023-06-20T13:00:00.000Z,385,2023-06-20T13:00:39.941Z,2023-06-17T13:53:17.814Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-19T14:00:00.000Z,547,2023-06-20T08:56:59.433Z,2023-06-16T14:57:20.237Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-19T15:00:00.000Z,561,2023-06-20T08:56:35.742Z,2023-06-16T15:56:21.711Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-19T16:00:00.000Z,572,2023-06-20T08:56:35.742Z,2023-06-16T16:53:59.551Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-19T17:00:00.000Z,581,2023-06-20T08:56:59.433Z,2023-06-16T17:55:25.504Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-19T18:00:00.000Z,587,2023-06-20T08:56:16.755Z,2023-06-16T18:53:05.927Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-19T19:00:00.000Z,598,2023-06-20T08:56:59.433Z,2023-06-16T19:58:34.694Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-19T20:00:00.000Z,598,2023-06-20T08:57:22.021Z,2023-06-16T20:58:03.977Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-19T21:00:00.000Z,599,2023-06-20T08:56:35.742Z,2023-06-16T21:53:32.921Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-19T22:00:00.000Z,606,2023-06-20T08:56:16.755Z,2023-06-16T22:53:42.522Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-19T23:00:00.000Z,612,2023-06-20T08:56:35.742Z,2023-06-16T23:57:04.299Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-20T00:00:00.000Z,605,2023-06-20T08:57:22.021Z,2023-06-17T00:53:45.298Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-20T01:00:00.000Z,599,2023-06-20T08:57:22.021Z,2023-06-17T02:02:00.065Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-20T02:00:00.000Z,588,2023-06-20T08:56:35.742Z,2023-06-17T02:54:19.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-20T03:00:00.000Z,579,2023-06-20T08:56:35.742Z,2023-06-17T03:55:30.499Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-20T04:00:00.000Z,572,2023-06-20T08:57:22.021Z,2023-06-17T04:52:52.097Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-20T05:00:00.000Z,565,2023-06-20T08:57:22.021Z,2023-06-17T05:58:25.021Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-20T06:00:00.000Z,563,2023-06-20T08:57:22.021Z,2023-06-17T06:57:32.268Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-20T07:00:00.000Z,563,2023-06-20T08:56:59.433Z,2023-06-17T07:54:49.029Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-20T08:00:00.000Z,563,2023-06-20T08:57:22.021Z,2023-06-17T09:03:33.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-20T09:00:00.000Z,563,2023-06-20T08:56:35.742Z,2023-06-17T09:57:25.570Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-20T10:00:00.000Z,563,2023-06-20T09:56:17.527Z,2023-06-17T10:58:40.014Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-20T11:00:00.000Z,551,2023-06-20T10:53:32.809Z,2023-06-17T11:58:24.182Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-20T12:00:00.000Z,532,2023-06-20T11:52:54.295Z,2023-06-17T12:56:11.098Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FMPP,2023-06-20T13:00:00.000Z,534,2023-06-20T13:00:18.822Z,2023-06-17T13:53:17.814Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-19T14:00:00.000Z,488,2023-06-20T07:54:16.757Z,2023-06-16T14:57:20.237Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-19T15:00:00.000Z,490,2023-06-20T07:54:16.757Z,2023-06-16T15:56:02.481Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-19T16:00:00.000Z,495,2023-06-19T15:57:11.598Z,2023-06-16T16:53:59.551Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-19T17:00:00.000Z,499,2023-06-20T07:54:20.738Z,2023-06-16T17:55:25.504Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-19T18:00:00.000Z,502,2023-06-20T07:54:16.757Z,2023-06-16T18:53:16.775Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-19T19:00:00.000Z,506,2023-06-20T07:54:16.757Z,2023-06-16T19:58:41.526Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-19T20:00:00.000Z,512,2023-06-20T07:54:20.738Z,2023-06-16T20:57:53.859Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-19T21:00:00.000Z,515,2023-06-20T07:54:00.718Z,2023-06-16T21:52:52.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-19T22:00:00.000Z,525,2023-06-20T07:54:16.757Z,2023-06-16T22:53:42.522Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-19T23:00:00.000Z,539,2023-06-20T07:54:20.738Z,2023-06-16T23:57:18.618Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-20T00:00:00.000Z,549,2023-06-20T07:54:16.757Z,2023-06-17T00:53:39.259Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-20T01:00:00.000Z,549,2023-06-20T07:54:16.757Z,2023-06-17T02:01:51.034Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-20T02:00:00.000Z,548,2023-06-20T07:54:20.738Z,2023-06-17T02:54:19.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-20T03:00:00.000Z,547,2023-06-20T07:54:16.757Z,2023-06-17T03:55:30.499Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-20T04:00:00.000Z,547,2023-06-20T07:54:00.718Z,2023-06-17T04:52:43.569Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-20T05:00:00.000Z,546,2023-06-20T07:54:16.757Z,2023-06-17T05:58:11.423Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-20T06:00:00.000Z,547,2023-06-20T07:54:00.718Z,2023-06-17T06:57:32.268Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-20T07:00:00.000Z,547,2023-06-20T07:54:20.738Z,2023-06-17T07:54:49.029Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-20T08:00:00.000Z,547,2023-06-20T07:54:00.718Z,2023-06-17T09:03:33.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-20T09:00:00.000Z,547,2023-06-20T08:56:59.433Z,2023-06-17T09:57:39.820Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-20T10:00:00.000Z,546,2023-06-20T09:56:17.527Z,2023-06-17T10:58:40.014Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-20T11:00:00.000Z,528,2023-06-20T10:53:27.927Z,2023-06-17T11:57:42.203Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-20T12:00:00.000Z,500,2023-06-20T11:53:09.531Z,2023-06-17T12:56:10.913Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-FPC,2023-06-20T13:00:00.000Z,491,2023-06-20T13:00:39.941Z,2023-06-17T13:53:32.858Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-19T14:00:00.000Z,792,2023-06-20T07:54:20.738Z,2023-06-16T14:57:20.237Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-19T15:00:00.000Z,793,2023-06-20T07:54:20.738Z,2023-06-16T15:56:16.657Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-19T16:00:00.000Z,789,2023-06-20T07:54:16.757Z,2023-06-16T16:53:54.812Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-19T17:00:00.000Z,785,2023-06-20T07:54:20.738Z,2023-06-16T17:55:45.065Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-19T18:00:00.000Z,785,2023-06-20T07:54:16.757Z,2023-06-16T18:53:16.775Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-19T19:00:00.000Z,785,2023-06-20T07:54:16.757Z,2023-06-16T19:58:34.694Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-19T20:00:00.000Z,786,2023-06-20T07:54:16.757Z,2023-06-16T20:58:03.977Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-19T21:00:00.000Z,788,2023-06-20T07:54:16.757Z,2023-06-16T21:53:27.933Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-19T22:00:00.000Z,790,2023-06-20T07:54:00.718Z,2023-06-16T22:53:48.240Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-19T23:00:00.000Z,794,2023-06-20T07:54:00.718Z,2023-06-16T23:57:18.618Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-20T00:00:00.000Z,797,2023-06-20T07:54:00.718Z,2023-06-17T00:53:39.259Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-20T01:00:00.000Z,797,2023-06-20T07:54:16.757Z,2023-06-17T02:01:51.034Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-20T02:00:00.000Z,800,2023-06-20T07:54:16.757Z,2023-06-17T02:54:19.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-20T03:00:00.000Z,803,2023-06-20T07:54:16.757Z,2023-06-17T03:55:35.374Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-20T04:00:00.000Z,802,2023-06-20T07:54:00.718Z,2023-06-17T04:52:52.097Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-20T05:00:00.000Z,802,2023-06-20T07:54:16.757Z,2023-06-17T05:58:04.608Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-20T06:00:00.000Z,800,2023-06-20T07:54:00.718Z,2023-06-17T06:57:32.268Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-20T07:00:00.000Z,799,2023-06-20T07:54:16.757Z,2023-06-17T07:54:49.029Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-20T08:00:00.000Z,799,2023-06-20T07:54:16.757Z,2023-06-17T09:03:33.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-20T09:00:00.000Z,800,2023-06-20T08:56:16.755Z,2023-06-17T09:57:39.820Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-20T10:00:00.000Z,801,2023-06-20T09:56:17.527Z,2023-06-17T10:58:42.840Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-20T11:00:00.000Z,795,2023-06-20T11:53:09.531Z,2023-06-17T11:58:24.182Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-20T12:00:00.000Z,789,2023-06-20T11:53:09.531Z,2023-06-17T12:56:10.913Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-JEA,2023-06-20T13:00:00.000Z,789,2023-06-20T13:00:39.941Z,2023-06-17T13:53:17.814Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-19T14:00:00.000Z,638,2023-06-20T08:56:16.755Z,2023-06-16T14:57:20.237Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-19T15:00:00.000Z,642,2023-06-20T08:57:22.021Z,2023-06-16T15:56:16.657Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-19T16:00:00.000Z,646,2023-06-20T08:56:16.755Z,2023-06-16T16:53:54.812Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-19T17:00:00.000Z,647,2023-06-20T08:56:59.433Z,2023-06-16T17:55:39.976Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-19T18:00:00.000Z,645,2023-06-20T08:57:22.021Z,2023-06-16T18:53:16.775Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-19T19:00:00.000Z,644,2023-06-20T08:56:59.433Z,2023-06-16T19:58:20.546Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-19T20:00:00.000Z,647,2023-06-20T08:56:59.433Z,2023-06-16T20:58:03.977Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-19T21:00:00.000Z,644,2023-06-20T08:57:22.021Z,2023-06-16T21:52:52.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-19T22:00:00.000Z,646,2023-06-20T08:57:22.021Z,2023-06-16T22:53:42.522Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-19T23:00:00.000Z,649,2023-06-20T08:56:35.742Z,2023-06-16T23:57:18.618Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-20T00:00:00.000Z,648,2023-06-20T08:57:22.021Z,2023-06-17T00:53:39.259Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-20T01:00:00.000Z,652,2023-06-20T00:53:20.648Z,2023-06-17T02:01:51.034Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-20T02:00:00.000Z,651,2023-06-20T01:53:46.398Z,2023-06-17T02:54:19.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-20T03:00:00.000Z,647,2023-06-20T03:01:02.503Z,2023-06-17T03:55:35.374Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-20T04:00:00.000Z,639,2023-06-20T03:53:10.888Z,2023-06-17T04:52:43.569Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-20T05:00:00.000Z,635,2023-06-20T04:55:06.666Z,2023-06-17T05:58:25.021Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-20T06:00:00.000Z,632,2023-06-20T05:52:47.420Z,2023-06-17T06:57:11.593Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-20T07:00:00.000Z,631,2023-06-20T06:54:28.836Z,2023-06-17T07:54:49.029Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-20T08:00:00.000Z,633,2023-06-20T07:54:00.718Z,2023-06-17T09:08:14.033Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-20T09:00:00.000Z,630,2023-06-20T08:56:35.742Z,2023-06-17T09:57:25.570Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-20T10:00:00.000Z,628,2023-06-20T09:56:17.527Z,2023-06-17T10:58:40.014Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-20T11:00:00.000Z,623,2023-06-20T10:53:13.090Z,2023-06-17T11:57:26.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-20T12:00:00.000Z,623,2023-06-20T11:53:09.531Z,2023-06-17T12:56:10.913Z,lifecycle,True,TIME_SLICER_AVERAGE
US-FLA-SEC,2023-06-20T13:00:00.000Z,630,2023-06-20T13:00:18.822Z,2023-06-17T13:53:36.940Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-19T14:00:00.000Z,667,2023-06-19T16:57:35.573Z,2023-06-16T14:57:05.225Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-19T15:00:00.000Z,653,2023-06-19T17:52:51.882Z,2023-06-16T15:56:16.657Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-19T16:00:00.000Z,644,2023-06-19T18:55:09.605Z,2023-06-16T16:53:38.577Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-19T17:00:00.000Z,647,2023-06-19T18:55:21.801Z,2023-06-16T17:55:39.976Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-19T18:00:00.000Z,637,2023-06-19T20:52:06.077Z,2023-06-16T18:52:56.719Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-19T19:00:00.000Z,645,2023-06-19T21:53:16.934Z,2023-06-16T19:58:41.526Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-19T20:00:00.000Z,648,2023-06-20T07:54:00.718Z,2023-06-16T20:58:13.837Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-19T21:00:00.000Z,647,2023-06-19T22:56:39.161Z,2023-06-16T21:52:52.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-19T22:00:00.000Z,654,2023-06-19T23:57:34.145Z,2023-06-16T22:53:48.240Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-19T23:00:00.000Z,654,2023-06-20T01:53:59.285Z,2023-06-16T23:57:18.618Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-20T00:00:00.000Z,651,2023-06-20T05:53:07.268Z,2023-06-17T00:53:39.259Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-20T01:00:00.000Z,641,2023-06-20T05:52:47.420Z,2023-06-17T02:02:00.065Z,lifecycle,True,TIME_SLICER_AVERAGE
